taxonKey,scientificName,n_occurrences_natura,n_sites,n_ms,year_min,year_max,n_years,temporal_span,temporal_completeness
7990560,Nigella degenii subsp. barbro Strid,1,1,1,2023,2023,1,0,1.0
7993540,Ranunculus nemorosus DC.,263,58,7,1924,2025,32,101,0.3137254901960784
7994078,Clematis flammula var. flammula,7,6,1,2007,2018,4,11,0.3333333333333333
7996959,Clematis flammula var. maritima (Lam.) DC.,2,2,1,2005,2005,1,0,1.0
7997882,Veronica micrantha Hoffmanns. & Link,44,16,2,1971,2020,7,49,0.14
8001268,Ranunculus acris subsp. despectus M.Laínz,323,78,2,1975,2016,24,41,0.5714285714285714
8001283,Dianthus furcatus Balb.,33,11,3,1997,2025,10,28,0.3448275862068966
8002649,Arabis bellidifolia Crantz,14,10,4,1886,2014,7,128,0.05426356589147287
8004929,"Senecio gallicus Vill., 1785",403,105,4,1875,2024,51,149,0.34
8006867,Anemone trifolia subsp. albida (Mariz) Ulbr.,5,3,3,2001,2011,2,10,0.18181818181818182
8007875,Ranunculus acris subsp. friesianus (Jord.) Syme,1248,163,5,1912,2023,32,111,0.2857142857142857
8010088,Linaria ricardoi Cout.,1,1,1,2008,2008,1,0,1.0
8011236,"Ablepharus budaki Göcmen, Kumlutas & Tosunoglu, 1996",91,20,1,2015,2025,8,10,0.7272727272727273
8012009,Silene mariana Pau,20,7,1,1986,2019,7,33,0.20588235294117646
8012084,Dianthus subacaulis Vill.,37,11,2,1935,2025,17,90,0.18681318681318682
8014330,Linaria tursica Valdés & Cabezudo,1,1,1,,,0,,
8016330,Dianthus tarentinus Lacaita,16,4,1,2016,2024,7,8,0.7777777777777778
8017806,Anemone apennina var. pallida Lange,2,2,1,1995,2001,2,6,0.2857142857142857
8023255,Dianthus ferrugineus subsp. liburnicus (Bartl.) Tutin,6,4,1,2007,2022,3,15,0.1875
8026057,"Arabis stricta Lam., 1783",1,1,1,2017,2017,1,0,1.0
8026110,Cardamine caldeirarum Guthnick ex Seub.,1341,16,1,1966,2025,29,59,0.48333333333333334
8027133,"Elona quimperiana (Férussac, 1821)",4,4,1,2018,2018,1,0,1.0
8028489,Pulsatilla rubra subsp. rubra,6,4,2,2014,2015,2,1,1.0
8029622,"Ranunculus flammula var. reptans (L.) Rouy & Foucaud, 1893",38,3,1,2010,2017,4,7,0.5
8031075,Ranunculus ficaria var. ficaria,12,9,1,2024,2024,1,0,1.0
8031090,Sphagnum acutiforme Schlieph. & Warnst.,2,1,1,2000,2000,1,0,1.0
8033464,Caltha palustris subsp. radicans (T.F.Forst.) Syme,291,88,3,1987,2024,32,37,0.8421052631578947
8034974,Asplenium jahandiezii (Litard.) Rouy,57,2,1,2003,2025,10,22,0.43478260869565216
8035896,"Elaphe situla (Linnaeus, 1758)",52,2,1,2003,2005,3,2,1.0
8041632,Ranunculus cadmicus var. cyprius Boiss.,3,1,1,2015,2025,3,10,0.2727272727272727
8041672,Velezia quadridentata Sm.,2,2,1,1857,1857,1,0,1.0
8043244,Sideritis giennensis Pau ex Font Quer,1,1,1,,,0,,
8043963,Senecio angustifolius (Thunb.) Willd.,2,2,1,2019,2019,1,0,1.0
8044501,"Lacerta monticola Boulenger, 1905",4,1,1,2004,2005,2,1,1.0
8047138,Nasturtium R.Br.,1,1,1,2010,2010,1,0,1.0
8047165,"Erebia gorge Esper, 1800",948,129,9,1871,2025,114,154,0.7354838709677419
8049139,Thalictrum minus var. glandulosum (Wallr.) W.D.J.Koch,1,1,1,1844,1844,1,0,1.0
8052782,Cardaminopsis arenosa subsp. petrogena (A.Kern.) Soó,1,1,1,1925,1925,1,0,1.0
8054993,Alyssum arduinii Fritsch,2,2,1,1922,1922,1,0,1.0
8056040,"Carabus nemoralis O.F.Müller, 1764",4258,930,19,1959,2025,54,66,0.8059701492537313
8057040,Isatis alpina Vill.,21,3,1,2020,2022,3,2,1.0
8057384,Dianthus siculus C.Presl,18,9,2,1983,2022,8,39,0.2
8058146,Aconitum moldavicum Hacq.,6,2,1,2011,2016,4,5,0.6666666666666666
8058554,Pinguicula crystallina Sm.,7,1,1,2020,2025,3,5,0.5
8062401,Aconitum moldavicum subsp. hosteanum (Schur) Graebn. & P.Graebn.,1,1,1,2017,2017,1,0,1.0
8063597,Viola paradoxa Lowe,58,2,1,1996,2024,8,28,0.27586206896551724
8066180,Nigella hispanica subsp. atlantica Murb.,1,1,1,,,0,,
8066686,"Papilio rutilus Werneburg, 1864",1,1,1,2019,2019,1,0,1.0
8068424,Arabidopsis petraea (L.) V.I.Dorof.,40,18,4,1864,2022,23,158,0.14465408805031446
8071351,"Mesosa myops (Dalman, 1817)",38,2,1,1943,2022,10,79,0.125
8074880,Cardamine hirsuta Besser,2,2,1,2016,2016,1,0,1.0
8079388,Myosotis retusifolia Rocha Afonso,12,2,1,,,0,,
8082097,Dianthus biflorus Sm.,10,6,1,2005,2025,5,20,0.23809523809523808
8083476,Sphagnum fallax var. fallax,3,2,2,2007,2021,2,14,0.13333333333333333
8086854,"Macroplea pubipennis (Reuter, 1875)",304,17,2,1940,2024,24,84,0.2823529411764706
8088443,Carduncellus balearicus (J.J.Rodr.) G.López,9,4,1,2000,2000,1,0,1.0
8089554,Descurainia sophia (L.) Webb,1,1,1,2021,2021,1,0,1.0
8090449,Aconitum variegatum L.,425,145,11,1925,2025,31,100,0.3069306930693069
8091877,Teesdalia nudicaulis (L.) R.Br.,7005,170,8,1908,2025,80,117,0.6779661016949152
8092145,"Carabus cavernosus I.Frivaldszky von Frivald, 1838",2,2,1,2025,2025,1,0,1.0
8092412,"Ranunculus auricomus subsp. carlittensis (Sennen) Molero, J.Pujadas & Romo",2,1,1,1993,2016,2,23,0.08333333333333333
8093397,Ranunculus polyanthemos subsp. thomasii (Ten.) Tutin,4,4,1,2008,2008,1,0,1.0
8094195,Sisymbrium austriacum subsp. villarsii (Jord.) Nyman,6,2,1,2016,2016,1,0,1.0
8097179,Ranunculus bulbosus var. hispanicus Freyn,18,3,1,1993,2000,7,7,0.875
8097549,Linaria coutinhoi Valdés,2,2,1,,,0,,
8098050,Hepatica nobilis Mill.,1404,584,19,1948,2025,17,77,0.21794871794871795
8098365,Draba heterocoma var. archipelagi O.E.Schulz,4,2,1,2006,2007,2,1,1.0
8101325,Dianthus cinnamomeus Sm.,3,3,1,2004,2008,2,4,0.4
8102600,Anemone styriaca (Pritz.) Simonk.,8,1,1,1843,1905,5,62,0.07936507936507936
8107595,Narcissus triandrus subsp. pallidulus (Graells) D.A.Webb,10,8,1,1986,2009,5,23,0.20833333333333334
8113755,Ficaria verna subsp. bulbilifera Á.Löve & D.Löve,23,16,3,2001,2025,5,24,0.2
8113822,Tozzia alpina subsp. carpathica (Wolosz.) Dostál,2,2,1,2007,2007,1,0,1.0
8115471,Ranunculus acris var. acris,2,2,2,2012,2023,2,11,0.16666666666666666
8120403,"Ablepharus kitaibelii Bibron & Bory St-Vincent, 1833",290,89,5,1988,2025,19,37,0.5
8121831,Hesperis matronalis subsp. nivea (Baumg.) E.P.Perrier,26,15,3,1912,2019,6,107,0.05555555555555555
8123381,? dubia Pawł.,2,2,1,2021,2021,1,0,1.0
8123917,"Physeter macrocephalus Linnaeus, 1758",615,101,9,1782,2025,43,243,0.1762295081967213
8131717,Erophila verna subsp. spathulata (Láng) Vollm.,46,27,3,1971,2016,19,45,0.41304347826086957
8137610,"Aster pyrenaeus Pourr., 1788",6,2,1,,,0,,
8137978,"Erebia cassioides Reiner & Hochenwarth, 1792",1216,167,7,1907,2025,69,118,0.5798319327731093
8138559,Dianthus carthusianorum var. capillifrons Borbás,1,1,1,1999,1999,1,0,1.0
8138850,Dianthus broteroi Boiss. & Reut.,2,2,1,2016,2016,1,0,1.0
8139063,Malcolmia africana (L.) R.Br.,139,51,3,1966,2022,35,56,0.6140350877192983
8139449,Alyssum borzaeanum Nyár.,9,8,2,1972,2019,5,47,0.10416666666666667
8141037,Lepidotis inundata (L.) Börner,12,6,2,1990,2002,3,12,0.23076923076923078
8141415,Ranunculus sardous var. hirsutus (Curtis) Rouy & Foucaud,1,1,1,1956,1956,1,0,1.0
8141495,"Diplotaxis × wirtgenii Hausskn. ex Dosch & J.Scriba, 1888",2,1,1,,,0,,
8143163,Thalictrum minus subsp. saxatile DC. ex Ces.,1259,156,8,1878,2025,54,147,0.36486486486486486
8145436,"Podarcis waglerianus Gistel, 1868",95,15,1,2012,2025,12,13,0.8571428571428571
8152592,Ranunculus geraniifolius Pourr.,2,2,1,1929,1929,1,0,1.0
8152680,"Carabus fabricii Panzer, 1810",24,14,3,1970,2025,9,55,0.16071428571428573
8154242,Delphinium paniculatum Host,1,1,1,1912,1912,1,0,1.0
8156625,Ranunculus blepharicarpos Boiss.,3,3,1,1988,2016,3,28,0.10344827586206896
8158904,Adonis pyrenaica DC.,320,23,2,1807,2025,48,218,0.2191780821917808
8161498,Artemisia oelandica (Besser) Kom.,3247,6,1,1897,2025,59,128,0.4573643410852713
8162404,Brassica oleracea subsp. robertiana (J.Gay) Rouy & Foucaud,2,2,1,2015,2015,1,0,1.0
8162860,Draba verna subsp. verna,40,30,3,2009,2025,12,16,0.7058823529411765
8166847,Teucrium salviastrum Schreb.,113,12,3,1941,2025,30,84,0.35294117647058826
8167425,"Thlaspi praecox Unger ex Nyman, 1878",6,4,3,2013,2023,3,10,0.2727272727272727
8167638,"Erebia epiphron Knoch, 1783",2915,228,11,1882,2025,109,143,0.7569444444444444
8168192,Draba oxycarpa Sommerf.,42,5,1,1932,2024,15,92,0.16129032258064516
8169964,Senecio auricula subsp. sicoricus (O.Bolòs & Vigo) Ascaso & Pedrol,7,6,1,1989,2016,3,27,0.10714285714285714
8170653,Thlaspi brevistylum Jord.,13,10,1,1966,1988,5,22,0.21739130434782608
8171325,Muscari gussonei (Parl.) Nyman,2,2,1,2018,2018,1,0,1.0
8171391,"Sarmarutilus rubilio (Bonaparte, 1837)",19,9,1,2016,2025,9,9,0.9
8175743,"Pulsatilla Hill, 1753",2,2,1,2019,2019,1,0,1.0
8176156,Dianthus cintranus Boiss. & Reut.,6,4,2,1986,2021,6,35,0.16666666666666666
8176367,Consolida regalis Gray,698,235,17,1887,2025,52,138,0.37410071942446044
8179294,Dianthus cruentus Griseb.,27,11,3,2007,2024,9,17,0.5
8181305,"Myotis escalerai Cabrera, 1904",1715,36,2,1997,2024,21,27,0.75
8185483,Dianthus pallens Sm.,1,1,1,2005,2005,1,0,1.0
8189059,Aconitum burnatii Gáyer,58,5,2,1972,2025,20,53,0.37037037037037035
8191800,Dianthus hinoxianus Gallego,6,1,1,2010,2010,1,0,1.0
8192718,Anemone alba A.Kern.,4,2,1,1906,1936,2,30,0.06451612903225806
8194087,Arabis verna (L.) R.Br.,205,55,5,1955,2025,42,70,0.5915492957746479
8194581,"Bufo obstetricans Laurenti, 1768",4,2,1,2017,2017,1,0,1.0
8196056,"Cardamine hirta Wimm. & Grab., 1827",1,1,1,2010,2010,1,0,1.0
8196575,Aconitum lycoctonum var. lamarckii (Rchb.) Regel,13,4,2,2020,2024,2,4,0.4
8198295,Sphagnum teres (Schimp.) Aangstr.,16,12,1,1985,2020,12,35,0.3333333333333333
8201205,Ranunculus trichophyllus Chaix ex Vill.,2,2,1,1956,1973,2,17,0.1111111111111111
8201351,Delphinium pubescens DC.,81,13,2,1875,2024,11,149,0.07333333333333333
8201564,Ranunculus auricomus subsp. obtusulus (Markl.) Markl. ex Fagerstr.,1,1,1,1942,1942,1,0,1.0
8201974,Delphinium halteratum subsp. verdunense (Balb.) Graebn. & P.Graebn.,179,65,1,1914,2023,36,109,0.32727272727272727
8202699,Draba majuscula Rouy & Foucaud,7,3,3,1933,2023,4,90,0.04395604395604396
8204146,Pulsatilla armena (Boiss.) Rupr.,2,2,1,2017,2017,1,0,1.0
8204202,Ranunculus ficaria subsp. ficaria,103,51,4,1972,2019,25,47,0.5208333333333334
8204931,Pulsatilla rubra var. serotina (H.J.Coste) Aichele & Schwegler,129,14,1,1933,2023,23,90,0.25274725274725274
8207197,Draba verna var. verna,3,3,2,2013,2025,2,12,0.15384615384615385
8207641,Ranunculus × polyanthemoides Boreau,10,10,4,2010,2024,6,14,0.4
8207825,Clypeola jonthlaspi subsp. microcarpa (Boiss.) Breistr.,17,11,1,1984,2006,6,22,0.2608695652173913
8207952,Matthiola incana (L.) R.Br.,431,126,7,1978,2025,28,47,0.5833333333333334
8212256,Dianthus alpinus L.,185,11,2,1866,2025,33,159,0.20625
8212447,Rapistrum rugosum var. linnaeanum Coss.,6,5,1,1953,1984,4,31,0.125
8212636,Sphagnum plumulosum Röll,39,25,2,1984,2022,23,38,0.5897435897435898
8213932,Petrocallis pyrenaica (L.) R.Br.,154,46,5,1840,2024,36,184,0.1945945945945946
8214814,"Erebia mnestra Hübner, 1802",310,39,2,1872,2025,49,153,0.3181818181818182
8215329,Erysimum brulloi G.Ferro,6,2,1,2017,2021,2,4,0.4
8216548,Dianthus brachyanthus Boiss.,444,56,1,1844,2023,54,179,0.3
8217798,Ranunculus bulbosus var. aleae (Willk.) Burnat,8,5,2,1993,2016,3,23,0.125
8221561,Aconitum lycoctonum subsp. septentrionale (Koelle) Korsh.,40,7,2,1970,2024,16,54,0.2909090909090909
8223761,"Parnassius apollo var. liburnicus Rebel & Rogenhofer, 1893",1,1,1,1921,1921,1,0,1.0
8225609,Ranunculus malessanus Degen & Hervier,16,3,1,1980,2014,8,34,0.22857142857142856
8226681,Dianthus diffusus Sm.,10,5,1,2018,2025,5,7,0.625
8227194,Sphagnum capillifolium (Ehrh.) Hedw.,3118,781,19,1875,2025,81,150,0.5364238410596026
8227467,"Cardamine × digenea Gremli, 1880",9,6,1,1919,2017,4,98,0.04040404040404041
8228066,Thalictrum minus subsp. majus (Crantz) Hooker fil.,25,13,5,1963,2023,9,60,0.14754098360655737
8228245,Pulsatilla apiifolia (Scop.) Schult.,2,2,1,1998,1998,1,0,1.0
8228636,Herniaria maritima Link,41,7,1,2001,2025,4,24,0.16
8229430,Teesdaliopsis (Willk.) Rothm.,1,1,1,1935,1935,1,0,1.0
8231691,"Erebia stygne Ochsenheimer, 1807",7,5,1,1965,1965,1,0,1.0
8232925,Aconitum vulparia subsp. neapolitanum (Ten.) Muñoz Garm.,221,66,2,1934,2023,31,89,0.34444444444444444
8233062,"Erebia tyndarus Esper, 1777",332,49,4,1850,2025,58,175,0.32954545454545453
8234378,"Cardamine adriatica Kučera, Lihová & Marhold",16,4,1,2022,2024,3,2,1.0
8236498,"Petromyzon marinus Linnaeus, 1758",3460,156,9,1886,2025,55,139,0.39285714285714285
8238939,Brassica rapa var. sylvestris Purchas & Ley,2,2,1,1928,1928,1,0,1.0
8239047,Iberis amara var. amara,3,2,1,,,0,,
8243249,"Sciurus anomalus Gmelin, 1778",352,7,1,2004,2025,20,21,0.9090909090909091
8245698,Armoracia rusticana G.Gaertn. et al.,65,11,1,1902,1949,14,47,0.2916666666666667
8246651,Adonis flammea Jacq.,681,130,12,1874,2025,41,151,0.26973684210526316
8247946,"Chalcides coeruleopunctatus Salvador, 1975",63,15,1,2003,2025,16,22,0.6956521739130435
8249143,Senecio vulgaris subsp. denticulatus (O.F.Müll.) P.D.Sell,13,10,1,2010,2025,7,15,0.4375
8252834,Matthiola tricuspidata (L.) R.Br.,337,96,6,1953,2022,22,69,0.3142857142857143
8256836,Descurainia bourgeauana (E.Fourn.) O.E.Schulz,34,2,1,1967,2024,10,57,0.1724137931034483
8257208,Anchusa crispa Viv.,55,5,1,1889,2014,22,125,0.1746031746031746
8257630,Isatis tinctoria subsp. tinctoria,17,15,2,2007,2024,5,17,0.2777777777777778
8262258,"Erebia melas Herbst, 1796",116,27,4,1983,2025,15,42,0.3488372093023256
8267750,Ranunculus thora L.,821,137,9,1842,2025,49,183,0.266304347826087
8268601,Petrorhagia illyrica subsp. haynaldiana (Janka) P.W.Ball & Heywood,26,14,2,2011,2022,4,11,0.3333333333333333
8269246,Isoetes velata subsp. asturicensis (M.Laínz) Rivas Mart. & Prada,64,16,1,1935,2011,7,76,0.09090909090909091
8269813,Dianthus laricifolius subsp. marizii (Samp.) Franco,5,3,1,1989,2020,3,31,0.09375
8269993,Ranunculus saniculifolius Viv.,421,13,4,1987,2019,10,32,0.30303030303030304
8270750,Salix salviifolia Brot.,769,94,2,1972,2025,36,53,0.6666666666666666
8271617,Clypeola jonthlaspi var. jonthlaspi,2,2,1,1981,1981,1,0,1.0
8272420,"Dianthus brachycalyx A.Huet & É.Huet ex Bacch., Brullo, Casti & Giusso",21,9,1,2018,2024,6,6,0.8571428571428571
8272776,Kernera saxatilis (L.) Rchb.,219,57,5,1927,2025,29,98,0.29292929292929293
8276515,"Malcolmia ramosissima (Desf.) Gennari, 1878",650,39,1,1854,2023,44,169,0.25882352941176473
8276776,Consolida regalis var. regalis,4,2,1,1964,1989,3,25,0.11538461538461539
8277518,Ranunculus sardous subsp. trilobus (Desf.) Rouy & Foucaud,14,8,2,1928,2012,7,84,0.08235294117647059
8278530,Hutchinsia alpina (L.) R.Br.,28,16,4,1846,2015,16,169,0.09411764705882353
8280232,Ranunculus hybridus Biria,130,34,5,1876,2025,27,149,0.18
8281044,Pulsatilla halleri subsp. halleri,71,6,2,2017,2023,6,6,0.8571428571428571
8284306,Bryhnia scabrida (Lindb.) Kaurin,2,1,1,1977,1982,2,5,0.3333333333333333
8285161,Thalictrum minus subsp. arenarium (Butcher) A.R.Clapham,2251,56,1,1907,2025,37,118,0.31092436974789917
8285343,Dianthus caryophyllus subsp. sylvestris (Wulfen) Rouy & Foucaud,12,4,1,1988,2016,4,28,0.13793103448275862
8285987,Cardamine flexuosa var. flexuosa,4,2,1,1866,1959,4,93,0.0425531914893617
8288982,Arabis nemorensis (H.Wolff ex Hoffm.) Rchb.,2,2,1,2007,2007,1,0,1.0
8290419,"Carabus praecellens Palliardi, 1825",2,2,1,2024,2024,1,0,1.0
8292009,Delphinium montanum DC. ex Lam. & DC.,243,5,2,1829,2025,42,196,0.2131979695431472
8294673,Cardamine amara subsp. opizii (C.Presl & J.Presl) Čelak.,4,4,2,2024,2024,1,0,1.0
8295666,"Erebia neoridas Boisduval, 1830",1933,171,3,1896,2025,68,129,0.5230769230769231
8295887,Aconitum degenii Gáyer,102,37,5,2013,2025,9,12,0.6923076923076923
8295902,Clypeola jonthlaspi subsp. microcarpa (Moris) Arcang.,156,70,2,1981,2019,21,38,0.5384615384615384
8295936,"Dorcadion cervae Frivaldszky, 1892",3,3,2,2013,2022,2,9,0.2
8296413,Dianthus giganteus subsp. subgiganteus (Borbás ex Formánek) Hayek,1,1,1,1994,1994,1,0,1.0
8298764,"Erebia pharte Esper, 1777",838,81,5,1901,2025,99,124,0.792
8299112,"Erysimum incanum subsp. aurigeranum (Jeanb. & Timb.-Lagr.) O.Bolòs & Vigo, 1990",45,11,2,1895,2020,8,125,0.06349206349206349
8302118,Dianthus pyrenaicus Pourr.,983,35,2,1892,2025,39,133,0.291044776119403
8302509,Iris aphylla subsp. hungarica Hegi,4,2,1,1998,2005,2,7,0.25
8306119,Malcolmia R.Br.,1,1,1,1990,1990,1,0,1.0
8306449,Senecio scopolii Hoppe & Hornsch. ex Bluff & Fingerh.,40,14,2,2007,2025,10,18,0.5263157894736842
8306649,Rapistrum Crantz,4,4,3,1965,2012,2,47,0.041666666666666664
8308655,Helleborus lividus Aiton ex Curtis,5,4,2,1983,2025,4,42,0.09302325581395349
8309224,"Driopa mnemosyne (Linnaeus, 1758)",10,4,1,2010,2019,2,9,0.2
8310009,Ranunculus lingua L.,5047,692,21,1814,2025,121,211,0.5707547169811321
8310168,Senecio squalidus subsp. rupestris (Waldst. & Kit.) Greuter,7,5,1,2005,2018,5,13,0.35714285714285715
8312717,Ranunculus sulphureus Sol.,58,1,1,1936,2021,20,85,0.23255813953488372
8313338,Ranunculus brevifolius subsp. pindicus (Hausskn.) E.Mayer,1,1,1,2005,2005,1,0,1.0
8313802,Trollius europaeus subsp. europaeus,35,20,7,2005,2025,6,20,0.2857142857142857
8314088,"Erebia medusa (Denis & Schiffermüller) , 1775",4364,606,16,1871,2025,105,154,0.6774193548387096
8315141,Hymenolobus procumbens (L.) Nutt. ex Torr. & A.Gray,13,9,1,1928,1985,6,57,0.10344827586206896
8316190,Erysimum marschallianum Andrz.,13,1,1,2010,2024,5,14,0.3333333333333333
8317946,Sabulina gerardi (Willd.) Rchb.,2,2,1,2020,2020,1,0,1.0
8319882,Ranunculus flabellatus Desf.,1,1,1,1941,1941,1,0,1.0
8324617,"Delphinus delphis Linnaeus, 1758",13241,332,13,1913,2025,64,112,0.5663716814159292
8325930,Sphagnum cuspidatum var. falcatum Russow,1,1,1,1899,1899,1,0,1.0
8330248,Dianthus pungens L.,813,105,3,1825,2025,60,200,0.29850746268656714
8330490,Callianthemum anemonoides (Zahlbr.) Endl.,23,5,1,1873,2024,15,151,0.09868421052631579
8330796,Erophila verna subsp. praecox (Steven) Walters,26,18,3,1928,2022,10,94,0.10526315789473684
8332209,? atlantica Coss.,13,2,1,2021,2023,3,2,1.0
8333551,Armeria soleirolii (Duby) Godr.,1172,4,1,1843,2024,33,181,0.1813186813186813
8333649,Aethionema marginatum (Lapeyr.) Thell.,11,10,1,1981,2004,7,23,0.2916666666666667
8334849,Helleborus niger subsp. niger,5,2,1,1962,2022,2,60,0.03278688524590164
8335302,Aconitum lycoctonum subsp. ranunculifolium (Rchb.) Schinz & R.Keller,2,2,1,1933,1933,1,0,1.0
8335462,Aquilegia iulia E.Nardi,35,3,1,2009,2025,8,16,0.47058823529411764
8336449,Sphagnum majus subsp. norvegicum Flatberg,23,10,7,1971,2025,7,54,0.12727272727272726
8339890,Ranunculus nivalis L.,428,23,2,1905,2025,51,120,0.4214876033057851
8340385,Doronicum plantagineum L.,845,128,7,1845,2025,56,180,0.30939226519337015
8343294,Euphrasia minima subsp. fontqueri (Rothm.) G.Monts.,1,1,1,1983,1983,1,0,1.0
8343988,Ranunculus flammula subsp. reptans (L.) Syme,1,1,1,1968,1968,1,0,1.0
8344463,Dianthus neilreichii Hayek,18,2,1,1891,2021,8,130,0.061068702290076333
8345361,Alyssum murale var. pichleri (Velen.) T.R.Dudley,1,1,1,1988,1988,1,0,1.0
8345897,Linaria flava subsp. sardoa (Sommier) A.Terracc.,284,6,1,1848,2023,27,175,0.1534090909090909
8346251,Dianthus carthusianorum var. latifolius Griseb. & Schenk,1,1,1,2015,2015,1,0,1.0
8346257,Ranunculus longipes Cutanda,52,15,2,1986,2012,7,26,0.25925925925925924
8346513,Dianthus tergestinus (Rchb.) A.Kern.,8,2,1,1976,1986,3,10,0.2727272727272727
8347331,Erophila verna (L.) Chevall.,1109,300,11,1933,2024,83,91,0.9021739130434783
8347572,Ranunculus bulbosus var. bulbosus,3,2,1,2011,2016,2,5,0.3333333333333333
8348518,Ranunculus crenatus Waldst. & Kit.,62,7,3,1844,2025,30,181,0.16483516483516483
8349898,Arabis muralis Salisb.,2,1,1,2016,2016,1,0,1.0
8349980,Culcita macrocarpa C.Presl,2859,26,2,1844,2025,41,181,0.22527472527472528
8350478,Pittosporum coriaceum Dryand. ex Aiton,1,1,1,2015,2015,1,0,1.0
8352767,Brassica barrelieri subsp. barrelieri,39,7,2,1886,1993,6,107,0.05555555555555555
8352807,Anemone grandis (Wender.) A.Kern.,5,3,1,1920,1936,3,16,0.17647058823529413
8354667,Hornungia procumbens var. revelierei (Jord.) B.Bock,79,7,1,1844,2022,11,178,0.061452513966480445
8358373,Helictochloa hackelii (Henriq.) Romero Zarco,4,2,1,2002,2006,2,4,0.4
8361262,Ranunculus stevenii Andrz.,1,1,1,1950,1950,1,0,1.0
8362297,Erysimum pyrenaicum (L.) Vill.,3,3,1,2012,2019,2,7,0.25
8364945,Aquilegia hirsutissima Timb.-Lagr. ex Gariod,2,2,1,2023,2023,1,0,1.0
8365713,Ranunculus peltatus Schrank,1838,560,22,1855,2025,91,170,0.5321637426900585
8365889,Silene hifacensis Rouy ex Willk.,79,16,1,1918,2024,19,106,0.17757009345794392
8365938,Thalictrum minus subsp. elatum (Jacq.) Stoj. & Stef.,15,5,1,1905,2009,11,104,0.10476190476190476
8369303,"Lacerta horvathi Méhely, 1904",2,2,1,,,0,,
8369485,Anemone hortensis subsp. hortensis,46,22,4,1982,2023,10,41,0.23809523809523808
8370997,Barbarea W.T.Aiton,212,105,11,1976,2025,32,49,0.64
8373903,Trollius europaeus subsp. transsilvanicus (Schur) Simonk.,35,21,3,2011,2025,9,14,0.6
8375381,Alyssum linifolium Stephan ex Willd.,48,21,1,1977,2021,10,44,0.2222222222222222
8376149,Diplotaxis vicentina Welw. ex Samp.,10,2,1,,,0,,
8376325,Aquilegia lucensis E.Nardi,4,3,1,2018,2025,3,7,0.375
8380066,Caltha palustris var. radicans (T.F.Forst.) Beck,54,26,3,1990,2025,22,35,0.6111111111111112
8384512,Linaria loeselii Schweigg.,5,3,2,2018,2024,3,6,0.42857142857142855
8385026,"Osmoderma barnabita Motschulsky, 1845",111,37,10,1871,2025,30,154,0.1935483870967742
8386986,Thalictrum velebiticum Degen,2,2,1,1907,1907,1,0,1.0
8387202,"Erebia manto (Dennis & Schiffermüller) , 1775",485,70,5,1917,2025,54,108,0.4954128440366973
8388673,"Hadrocarabus problematicus (Herbst, 1786)",1,1,1,1989,1989,1,0,1.0
8392053,Arabis hispida Mygind,2,2,1,1919,1919,1,0,1.0
8397184,"Ranunculus ficaria Walter, 1788",5981,1040,17,1966,2025,43,59,0.7166666666666667
8397740,Sphagnum subfulvum subsp. subfulvum,2,2,2,2019,2020,2,1,1.0
8397771,Thalictrum morisonii subsp. morisonii,1,1,1,1998,1998,1,0,1.0
8398107,Senecio auricula subsp. castellanus Ascaso & Pedrol,3,2,1,2007,2010,2,3,0.5
8398734,Erophila verna (L.) Besser,1166,59,1,1975,2023,37,48,0.7551020408163265
